MASTER_DEAL_NO,NINAMES,MASTER_DEAL_DATE,AMENDDATE,AMENDED,PRINCIPALAMOUNT,AVGLIFE,BFO,BPSPREAD,BUSINESSS,COUPON,CALLPRICE,CALLPREMIUM,CALLTYPELONG,CALLYEARS,CUSIP,CURRENCY,CUSIP9,CVTDATE,CVTENDDATE,CVTPRICE,CVTPREMIUM,CVTSHARES,POSTPONED_DATE,WITHDRAWN_DATE2,WITHDRAWN_DATE,DAYSINREGISTRATION,DESCRIPTION,DS_TICKER,EXPECTEDDATE,EXCHANGE,UPTICKER,FILEAMOUNT,FILINGDATE,FINALMATURITY_YYYY,FIRST_COUPON_DATE,FIRSTRADEDATE,FINALMATURITY,FOUNDED,GROSS,GROSSPERCENT,GTRCUSIP,HIGHFILEPRICE,INITDIVDATE,INDUSTRY,INITIAL_COUPON_DATE,IP,IPO,IPO_TO_PRESENT,IPODATE,ISIN,ISSUE_DISCOUNT,ISSUEADVISOR,ISSUEADVISORLONG,LASTSALEDATE,LAUNCH_DATE,LOWFILEPRICE,LISTING_DATE,LISTIPO,LISTMAIN,MATURITY,MATURITY_YYYY,MOODY,MIDFILEPRICE,MGTFEE,MGTFEEPERCENT,MARKET,MTGISSUERTYPE,MORTGAGETYPE,MKTVALUEPF,NATION,calldate,ORIGINATOR,OFFERPRIC,PAYMENTDATE,PERPETUAL,PRICECURRENT,PRIMARYSHARES,PROCEEDSOVERSOLD,RANK1_OVERALLOT_TOTDOLAMTPR,PRICESAMEDAY,PUTDATE,QMATURITY,QUIET_PERIOD,REALLOW,REGISTRATION_STATUS,REGISTRATION_STATUS_LONG,REGRIGHTS,SELLCONC,SELLCONCPERCENT,SECREGF,SECONSHARES,SECURITY,SEDOL_INT,SELL_SHRHLDR_ELIG,SELL_SHRHLDR_ELIG_FLAG_YN,SETTLEMENT_DATE,SHARES,SH_SHAREHOLDERS,SHAREHOLDER_TAKE_UP_PCT,SHAREHOLDER_TAKE_UP_PCT_ALL,SHAREHOLDER_UNDISCLOSED,SHARESFILED,SICDESC,SICP,SIMOFFCUS,SINKEND,SINKPCT,SINKSTART,SINKTOTAL,SP,SPINNINAMES,SPINAFTER,SPINBEFORE,STATE,TICKER,TOTAL,TOTDOLAMT,TOTDOLAMTFILED,TOTGROSSMIL,TOTALSHARESFILED,UNDFEE,UNDFEEPERCENT,UPCUSIP,UPSEDOL,UPSICP,SPINCUSIP,YIELD,YEAR,SPINTICKER,YEARSTOPAR,MAIN_TRANCHE,TRANCHE_ID,PACKAGE_ID,REALLOWPERCENT,ALLOT_CUSIP,HIGHTECH,SIC_PRINT,MAX_COUPON_PAYMENT_DATE,MIN_COUPON_PAYMENT_DATE,MAX_CS_CALLDATE,MIN_CS_CALLDATE,MAX_EVENT_HISTORY_DATE,MIN_EVENT_HISTORY_DATE,MAX_LOCK_DATE,MIN_LOCK_DATE,MAX_LOCKUP_DAYS,MIN_LOCKUP_DAYS,MAX_DAYS_LEFT,MIN_DAYS_LEFT,ASSETTYPE_PRINT,MAX_LOC_DATE
1029255011,Diversified REIT Trust 2000-1,2000-03-31,,,145.836,7.9,,,Trusts,6.971,,,Non-callable to,10,25532W,US,,,,,,,,,,,6.971% Asset Backd Nts due '10,,,,,,,,,,,,Market,Market,,,,Investment Fund,,25532W,,,,,,,,,,,,NONE,NONE,,,Aaa,,,,U.S. Private,REIT,Non-Mtg. Pass,,United States,M,,Market,14713,No,,,145.836,287.15,,,2010-03-08,,,,,No,,,,,Asset Backd Nts,,,,14713,,,,,,,"Investment offices, nec",6726,,,,,,,,,,Unknown,,,287.15,,,,,,25532W,,6726,,Mark,2000,,,Y,,1257179.0,,,Primary Business not Hi-Tech,6726/6732/6733/6798/6371,,,,,,,,,,,,,Inv Grade Bonds,
1029259011,Central Rio Bravo SA,2000-03-31,,,50,,,208,Electric utility,8.340,,,Non-callable to,23,15504W,US,,,,,,,,,,,8.340% Senior Notes due '22,,,,,,,,,,,,,,,,,Electric Service,,15504W,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,,,,Mexico,M,,100.000,14714,No,,,50,50,,,2022-12-15,,,,,No,,,,,Senior Notes,,,,14714,,,,,,,Electric services,4911,,,,,,,,,,Foreign,,,50,,,,,,15504W,,4911,,8.34,2000,,,Y,1303169.0,1257556.0,,,Primary Business not Hi-Tech,4911,,,,,,,,,,,,,,
1029265011,Integrated Graphics Inc,2000-03-15,,,25,,,,"Pvd printing dvlpment,mgmt svc",,,,Non-callable to,7.1,45862T,US,,,,,,,,,,,Sub Notes due '07,,,,,,,,,,,,Market,Market,,,,Manufacturing,,45862T,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,,,,United States,M,,Market,14689,No,,,25,25,,,2007-03-15,,,,,No,,,,,Sub Notes,,,,14689,,,,,,,"Commercial printing, lithographic",2752,,,,,,,,,,Pennsylvania,,,25,,,,,,45862T,,2752,,Mark,2000,,,Y,1303242.0,1257619.0,,,Primary Business not Hi-Tech,2752/2754/2759/7389,,,,,,,,,,,,,,
1029285011,Diversified REIT Trust 2000-1,2000-03-31,,,18.09,9.1,,,Trusts,6.971,,,Non-callable to,10,25532W,US,,,,,,,,,,,6.971% Asset Backd Nts due '10,,,,,,,,,,,,Market,Market,,,,Investment Fund,,25532W,,,,,,,,,,,,NONE,NONE,,,Aa2,,,,U.S. Private,REIT,Non-Mtg. Pass,,United States,M,,Market,14713,No,,,18.09,287.15,,,2010-03-08,,,,,No,,,,,Asset Backd Nts,,,,14713,,,,,,,"Investment offices, nec",6726,,,,,,,,,,Unknown,,,287.15,,,,,,25532W,,6726,,Mark,2000,,,N,,1257179.0,,,Primary Business not Hi-Tech,6726/6732/6733/6798/6371,,,,,,,,,,,,,Inv Grade Bonds,
1029294011,Diversified REIT Trust 2000-1,2000-03-31,,,26.992,9.1,,,Trusts,6.971,,,Non-callable to,10,25532W,US,,,,,,,,,,,6.971% Asset Backd Nts due '10,,,,,,,,,,,,Market,Market,,,,Investment Fund,,25532W,,,,,,,,,,,,NONE,NONE,,,A3,,,,U.S. Private,REIT,Non-Mtg. Pass,,United States,M,,Market,14713,No,,,26.992,287.15,,,2010-03-08,,,,,No,,,,,Asset Backd Nts,,,,14713,,,,,,,"Investment offices, nec",6726,,,,,,,,,,Unknown,,,287.15,,,,,,25532W,,6726,,Mark,2000,,,N,,1257179.0,,,Primary Business not Hi-Tech,6726/6732/6733/6798/6371,,,,,,,,,,,,,Inv Grade Bonds,
1029299011,Diversified REIT Trust 2000-1,2000-03-31,,,21.249,9.9,,,Trusts,6.971,,,Non-callable to,10,25532W,US,,,,,,,,,,,6.971% Asset Backd Nts due '10,,,,,,,,,,,,Market,Market,,,,Investment Fund,,25532W,,,,,,,,,,,,NONE,NONE,,,Baa3,,,,U.S. Private,REIT,Non-Mtg. Pass,,United States,M,,Market,14713,No,,,21.249,287.15,,,2010-03-08,,,,,No,,,,,Asset Backd Nts,,,,14713,,,,,,,"Investment offices, nec",6726,,,,,,,,,,Unknown,,,287.15,,,,,,25532W,,6726,,Mark,2000,,,N,,1257179.0,,,Primary Business not Hi-Tech,6726/6732/6733/6798/6371,,,,,,,,,,,,,Inv Grade Bonds,
1029302011,Diversified REIT Trust 2000-1,2000-03-31,,,11.343,9.9,,,Trusts,6.971,,,Non-callable to,10,25532W,US,,,,,,,,,,,6.971% Asset Bkd Certs due '10,,,,,,,,,,,,Market,Market,,,,Investment Fund,,25532W,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,REIT,Non-Mtg. Pass,,United States,M,,Market,14713,No,,,11.343,287.15,,,2010-03-08,,,,,No,,,,,Asset Bkd Certs,,,,14713,,,,,,,"Investment offices, nec",6726,,,,,,,,,,Unknown,,,287.15,,,,,,25532W,,6726,,Mark,2000,,,N,,1257179.0,,,Primary Business not Hi-Tech,6726/6732/6733/6798/6371,,,,,,,,,,,,,Inv Grade Bonds,
1029304011,Diversified REIT Trust 2000-1,2000-03-31,,,4.307,9.9,,,Trusts,6.971,,,Non-callable to,10,25532W,US,,,,,,,,,,,6.971% Asset Bkd Certs due '10,,,,,,,,,,,,Market,Market,,,,Investment Fund,,25532W,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,REIT,Non-Mtg. Pass,,United States,M,,Market,14713,No,,,4.307,287.15,,,2010-03-08,,,,,No,,,,,Asset Bkd Certs,,,,14713,,,,,,,"Investment offices, nec",6726,,,,,,,,,,Unknown,,,287.15,,,,,,25532W,,6726,,Mark,2000,,,N,,1257179.0,,,Primary Business not Hi-Tech,6726/6732/6733/6798/6371,,,,,,,,,,,,,Inv Grade Bonds,
1029305011,Diversified REIT Trust 2000-1,2000-03-31,,,5.025,9.9,,,Trusts,6.971,,,Non-callable to,10,25532W,US,,,,,,,,,,,6.971% Asset Bkd Certs due '10,,,,,,,,,,,,Market,Market,,,,Investment Fund,,25532W,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,REIT,Non-Mtg. Pass,,United States,M,,Market,14713,No,,,5.025,287.15,,,2010-03-08,,,,,No,,,,,Asset Bkd Certs,,,,14713,,,,,,,"Investment offices, nec",6726,,,,,,,,,,Unknown,,,287.15,,,,,,25532W,,6726,,Mark,2000,,,N,,1257179.0,,,Primary Business not Hi-Tech,6726/6732/6733/6798/6371,,,,,,,,,,,,,Inv Grade Bonds,
1029307011,Diversified REIT Trust 2000-1,2000-03-31,,,4.308,9.9,,,Trusts,6.971,,,Non-callable to,10,25532W,US,,,,,,,,,,,6.971% Asset Bkd Certs due '10,,,,,,,,,,,,Market,Market,,,,Investment Fund,,25532W,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,REIT,Non-Mtg. Pass,,United States,M,,Market,14713,No,,,4.308,287.15,,,2010-03-08,,,,,No,,,,,Asset Bkd Certs,,,,14713,,,,,,,"Investment offices, nec",6726,,,,,,,,,,Unknown,,,287.15,,,,,,25532W,,6726,,Mark,2000,,,N,,1257179.0,,,Primary Business not Hi-Tech,6726/6732/6733/6798/6371,,,,,,,,,,,,,Inv Grade Bonds,
1029317014,CTC Communications Group Inc,2000-03-13,,,45,,,,Pvd telecommunications svcs,,,,,,126419,US,126419100,,,,,,,,,,Preferred Shs,CPTLQ,,Pink Sheet,CPTLQ,,,,,,,,,,,,,Telephone Commun,,126419,,,,US1264191008,,,,,2000-03-13,,2000-03-13,NONE,NONE,,,NR,,,,U.S. Private,,,,United States,,,,14684,Yes,,,,45,,,,,,,,No,,,,,Preferred Shs,2228554,,,14684,,,,,,,"Telephone communications, except radiotelephone",4813,,,None,,,,,,,Massachusetts,CPTLQ,,45,,,,,,126419,2228554,4813,,,2000,,,Y,1106375.0,1104674.0,,,Communication/Network Software|Internet Services & Software|Cellular Communications,4813/4812/4899/7372/7375,,,,,,,,,,,,,,
1029332011,SMM Trust 2000-B,2000-03-15,,,109,,,,Special purp finance vehicle,Floats,,,Non-callable to,1.1,78567H,US,,,,,,,,,,,Trust Certs due '01,,,,,,,,,,,,Market,Market,,,,Mtg Securities,,78567H,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Comm. Fin.,Non-Mtg. Pass,,United States,M,,Market,14686,No,,,109,3633,,,2001-03-30,,,,,No,,,,,Trust Certs,,,,14686,,,,,,,Special purpose finance company,619B,,,,,,,,,,Unknown,,,3633,,,,,,78567H,,619B,,Floa,2000,,,N,,1257558.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Consumer Loan,
1029334011,SMM Trust 2000-B,2000-03-15,,,1865,,,,Special purp finance vehicle,Floats,,,Non-callable to,1.1,78567H,US,,,,,,,,,,,Trust Certs due '01,,,,,,,,,,,,Market,Market,,,,Mtg Securities,,78567H,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Comm. Fin.,Non-Mtg. Pass,,United States,M,,Market,14686,No,,,1865,3633,,,2001-03-30,,,,,No,,,,,Trust Certs,,,,14686,,,,,,,Special purpose finance company,619B,,,,,,,,,,Unknown,,,3633,,,,,,78567H,,619B,,Floa,2000,,,Y,,1257558.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Consumer Loan,
1029337011,SMM Trust 2000-B,2000-03-15,,,1659,,,,Special purp finance vehicle,Floats,,,Non-callable to,1.1,78567H,US,,,,,,,,,,,Trust Certs due '01,,,,,,,,,,,,Market,Market,,,,Mtg Securities,,78567H,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Comm. Fin.,Non-Mtg. Pass,,United States,M,,Market,14686,No,,,1659,3633,,,2001-03-30,,,,,No,,,,,Trust Certs,,,,14686,,,,,,,Special purpose finance company,619B,,,,,,,,,,Unknown,,,3633,,,,,,78567H,,619B,,Floa,2000,,,N,,1257558.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Consumer Loan,
1029480011,ZAIS Investment Grade Limited,2000-03-20,,,96,,,,Special purpose finance sub,Floats,,,Non-callable to,15.4,98901R,US,,,,,,,,,,,Collateral Bds due '15,,,,,,,,,,,,,,,,,Mtg Securities,,98901R,,,,,,,,,,,,NONE,NONE,,,Aaa,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,Cayman Islands,M,,100.000,14696,No,,,96,538,,,2015-05-17,,,,,No,,,,,Collateral Bds,,,,14696,,,,,,,Special purpose finance company,619B,,,,,,,,,,Foreign,,,538,,,,,,98901R,,619B,,Floa,2000,,,N,,848821.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,Inv Grade Bonds|High Yield Bonds,
1029497011,Ford Ottosan II,2000-03-10,,,25,,,,Special purpose finance co,9.810,,,Non-callable to,5.9,34540P,US,,,,,,,,,,,9.810% Trust Certs due '06,,,,F,,,,,,,,Market,Market,,,,Mtg Securities,,34540R,,,,,,,,,,,,NONE,NONE,,,Baa1,,,,U.S. Private,,,,Turkey,M,,Market,14684,No,,,25,25,,,2006-01-15,,,,,No,,,,,Trust Certs,,,,14684,,,,,,,Special purpose finance company,619B,,,,,,,,,,Foreign,,,25,,,,,,345370,2615468,3711,,Mark,2000,,,Y,1303287.0,1257645.0,,,Primary Business not Hi-Tech,619B,,,,,,,,,,,,,,
1029498011,Hurriyet Gazetecilik AS,2000-03-01,,,20,,,,Publishing company,12.000,,,Non-callable to,6.1,44780Q,US,,,,,,,,,,,12.000% Promissory Nts due '06,HUR,,Istanbul,DOHOL,,,,,,,-4252,Market,Market,,,,Manufacturing,,25661A,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,,,,Turkey,M,,Market,14672,No,,,20,20,,,2006-03-05,,,,,No,,,,,Promissory Nts,B03MTH2,,,14672,,,,,,,"Newspapers: publishing, or publishing & printing",2711,,,,,,,,,,Foreign,HURGZ,,20,,,,,,25661A,B03MRG7,5172,,Mark,2000,,,Y,1303343.0,1257685.0,,,Primary Business not Hi-Tech,2711/2731/2721/2741/5192,,,,,,,,,,,,,,
1029535011,Target Media Partners Interact,2000-03-01,,,18.5,,,,Publish local classified,,,,Make Whole Call,,87612J,US,,,,,,,,,,,Sr Sub Notes due '07,,,,TMC,,,,,,,13999,Market,Market,,,,Manufacturing,,887364,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,,,,United States,A,,Market,14677,No,,,18.5,18.5,,,2007-03-01,,,,,No,,,,,Sr Sub Notes,,,,14677,,,,,,,"Periodicals: publishing, or publishing & printing",2721,87612J,,,,,,,,,California,,,18.5,,,,,,887364,BGL0P16,2711,,Mark,2000,,,Y,1303269.0,1257629.0,,,Primary Business not Hi-Tech,2721/2789/7311,,,,,,,,,,,,,,
1029538014,Target Media Partners Interact,2000-03-01,,,13,,,,Publish local classified,,,,,,87612J,US,,,,,,,,,,,Rdm Pfd Stk,,,,TMC,,,,,,,13999,,,,,,Manufacturing,,887364,,,,,,,,,2000-03-01,,2000-03-01,NONE,NONE,,,NR,,,,U.S. Private,,,,United States,,,,,Yes,,,,13,,,,,,,,No,,,,,Rdm Pfd Stk,,,,,,,,,,,"Periodicals: publishing, or publishing & printing",2721,87612J,,None,,,,,,,California,,,13,,,,,,887364,BGL0P16,2711,,,2000,,,Y,1106409.0,1104708.0,,,Primary Business not Hi-Tech,2721/2789/7311,,,,,,,,,,,,,,
1029590011,ASLAC Funding Trust 2000-1,2000-03-22,,,125.4,,,,Investment company,,,,Non-callable to,8,00317E,US,,,,,,,,,,,Asset Backd Nts due '08,,,,,,,,,,,,Market,Market,,,,Other Finance,,02962B,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,United States,M,,Market,14691,No,,,125.4,125.4,,,2008-01-22,,,,,No,,,,,Asset Backd Nts,,,,14691,,,,,,,"Investors, nec",6799,,,,,,,,,,Unknown,,,125.4,,,,,,87527M,,6311,,Mark,2000,,,Y,1303294.0,1257649.0,,,Primary Business not Hi-Tech,6799/619B,,,,,,,,,,,,,Mutual Fund Fees,
1029640011,Chase Commercial Mtg 2000-1,2000-03-16,,,69.7,,,,Mortgage securities finance co,6.650,,,Non-callable to,32.5,16150Y,US,,,,,,,,,,,6.650% Comm Mtg PT Crt due '32,,,,CMB,,,,,,,,Market,Market,,,,Mtg Securities,,16161A,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Comm. Bank,Pass-Through,,United States,M,,Market,14697,No,,,69.7,69.7,,,2032-04-15,,,,,No,,,,,Comm Mtg PT Crt,,,,14697,,,,,,,Mortgage securities finance company,619A,16150Y,,,,,,,,,New York,,,69.7,,,,,,16161A,2190385,6021,,Mark,2000,,,Y,,1257688.0,,,Primary Business not Hi-Tech,619A,,,,,,,,,,,,,Comm. Mtg,
1029745011,PNCMT Trust 2000-1,2000-03-02,,,10.182,,,,Special purpose finance,,,,Non-callable to,30.4,69462W,US,,,,,,,,,,,Pass-Thru Certs due '30,,,,,,,,,,,,Market,Market,,,,Mortgage Bank,,23321P,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Mtg.Sec.Iss.,Pass-Through,,United States,M,,Market,14672,No,,,10.182,10.182,,,2030-03-01,,,,,No,,,,,Pass-Thru Certs,,,,14672,,,,,,,Mortgage bankers and loan correspondents,6162,69462W,,,,,,,,,New York,,,10.182,,,,,,23321P,7171589,619A,,Mark,2000,,,Y,,1257630.0,,,Primary Business not Hi-Tech,6162/619B,,,,,,,,,,,,,Residential Mtg,
1029750008,PNC Mortgage Sec Corp 2000-2,2000-03-29,,No,227.81,4.4,,,Mortgage securities finance co,7.750,,,Clean up Call,,69471P,US,,,,,,,,,,399,7.750% Pass-Thru Certs due '30,,,,PNC,10000,1999-02-24,,,,,,Market,,,,,Credit Inst.,,69348L,,,,,,,,,,,,OTC,OTC,,,NR,,,,U.S. Public,Mtg.Sec.Iss.,Pass-Through,,United States,,,Market,14699,No,,,226.283,295.718,,,2030-04-25,,,,,,,,,,Pass-Thru Certs,,,,14699,,,,,,,Personal credit institutions,6141,69471P,,,,,,,,,Illinois,,,297.712,,,,,,693475,BGHKHS1,6021,,Mark,2000,,,Y,1205845.0,1125277.0,,,Primary Business not Hi-Tech,6141/619B,,,,,2000-10-19,2000-10-19,,,,,,,Residential Mtg,
1029752011,PNC Mortgage Sec Corp 2000-2,2000-03-30,,,3.159,,,,Mortgage securities finance co,,,,Non-callable to,30.4,69471P,US,,,,,,,,,,,Comm Mtg PT Crt due '30,,,,PNC,,,,,,,,Market,Market,,,,Credit Inst.,,69348L,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Mtg.Sec.Iss.,Pass-Through,,United States,M,,Market,14725,No,,,3.159,3.159,,,2030-04-25,,,,,No,,,,,Comm Mtg PT Crt,,,,14725,,,,,,,Personal credit institutions,6141,,,,,,,,,,Illinois,,,3.159,,,,,,693475,BGHKHS1,6021,,Mark,2000,,,Y,,1257653.0,,,Primary Business not Hi-Tech,6141/619B,,,,,,,,,,,,,Comm. Mtg,
1029762011,Enterprise Products Co,2000-03-23,,,54,,,,"Prod,whl gas,base chemicals",8.70,,,Non-callable to,10.1,29378N,US,,,,,,,,,,,8.70% Notes due '10,,,,,,,,,,,,Market,Market,,,,Natural Resource,,29378N,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,,,,United States,M,,Market,14692,No,,,54,54,,,2010-03-23,,,,,No,,,,,Notes,,,,14692,,,,,,,Crude petroleum and natural gas,1311,,,,,,,,,,Texas,,,54,,,,,,29378N,,1311,,Mark,2000,,,Y,1303354.0,1257692.0,,,Primary Business not Hi-Tech,1311/5169,,,,,,,,,,,,,,
1029781011,Northwoods Capital II Ltd,2000-03-23,,,76,,,,Pvd financing services,Floats,,,Non-callable to,12.2,66857K,US,,,,,,,,,,,Sr Sec Flt Nts due '12,,,,,,,,,,,,,,,,,Credit Inst.,,66857L,,,,,,,,,,,,NONE,NONE,,,Aa2,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,Cayman Islands,M,,100.000,14692,No,,,76,438.176,,,2012-03-23,,,,,No,,,,,Sr Sec Flt Nts,,,,14692,,,,,,,Personal credit institutions,6141,,,,,,,,,,Foreign,,,438.435,,,,,,66857L,,6799,,Floa,2000,,,N,,1257696.0,,,Primary Business not Hi-Tech,6141/6153/6159,,,,,,,,,,,,,Corporate Loans,
1029783011,Northwoods Capital II Ltd,2000-03-23,,,36,,,,Pvd financing services,Floats,,,Non-callable to,12.2,66857K,US,,,,,,,,,,,Sr Sec Flt Nts due '12,,,,,,,,,,,,,,,,,Credit Inst.,,66857L,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,Cayman Islands,M,,100.000,14692,No,,,36,438.176,,,2012-03-23,,,,,No,,,,,Sr Sec Flt Nts,,,,14692,,,,,,,Personal credit institutions,6141,,,,,,,,,,Foreign,,,438.435,,,,,,66857L,,6799,,Floa,2000,,,N,,1257696.0,,,Primary Business not Hi-Tech,6141/6153/6159,,,,,,,,,,,,,Corporate Loans,
1029785011,Northwoods Capital II Ltd,2000-03-23,,,35,,,,Pvd financing services,Floats,,,Non-callable to,12.2,66857K,US,,,,,,,,,,,Sr Sec Flt Nts due '12,,,,,,,,,,,,,,,,,Credit Inst.,,66857L,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,Cayman Islands,M,,100.000,14692,No,,,35,438.176,,,2012-03-23,,,,,No,,,,,Sr Sec Flt Nts,,,,14692,,,,,,,Personal credit institutions,6141,,,,,,,,,,Foreign,,,438.435,,,,,,66857L,,6799,,Floa,2000,,,N,,1257696.0,,,Primary Business not Hi-Tech,6141/6153/6159,,,,,,,,,,,,,Corporate Loans,
1029789011,Northwoods Capital II Ltd,2000-03-23,,,12,,,,Pvd financing services,Floats,,,Non-callable to,12.2,66857K,US,,,,,,,,,,,Sr Sec Flt Nts due '12,,,,,,,,,,,,,,,,,Credit Inst.,,66857L,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,Cayman Islands,M,,100.000,14692,No,,,12,438.176,,,2012-03-23,,,,,No,,,,,Sr Sec Flt Nts,,,,14692,,,,,,,Personal credit institutions,6141,,,,,,,,,,Foreign,,,438.435,,,,,,66857L,,6799,,Floa,2000,,,N,,1257696.0,,,Primary Business not Hi-Tech,6141/6153/6159,,,,,,,,,,,,,Corporate Loans,
1029792011,Northwoods Capital II Ltd,2000-03-23,,,7,,,,Pvd financing services,Floats,,,Non-callable to,12.2,66857K,US,,,,,,,,,,,Sr Sec Flt Nts due '12,,,,,,,,,,,,,,,,,Credit Inst.,,66857L,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,Cayman Islands,M,,100.000,14692,No,,,7,438.176,,,2012-03-23,,,,,No,,,,,Sr Sec Flt Nts,,,,14692,,,,,,,Personal credit institutions,6141,,,,,,,,,,Foreign,,,438.435,,,,,,66857L,,6799,,Floa,2000,,,N,,1257696.0,,,Primary Business not Hi-Tech,6141/6153/6159,,,,,,,,,,,,,Corporate Loans,
1029794011,Northwoods Capital II Ltd,2000-03-23,,,43.435,,,,Pvd financing services,,,,Non-callable to,12.2,66857K,US,,,,,,,,,,,Sub Notes due '12,,,,,,,,,,,,,,,,,Credit Inst.,,66857L,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,Fin. Service,Non-Mtg. Pass,,Cayman Islands,M,,100.000,14692,No,,,43.435,438.176,,,2012-03-23,,,,,No,,,,,Sub Notes,,,,14692,,,,,,,Personal credit institutions,6141,,,,,,,,,,Foreign,,,438.435,,,,,,66857L,,6799,,,2000,,,N,,1257696.0,,,Primary Business not Hi-Tech,6141/6153/6159,,,,,,,,,,,,,Corporate Loans,
1029805011,407 Etr Intl Inc,2000-03-08,,,295.109,,,,Provides highway operation services,6.900,,,Non-callable to,7.9,89245F,C,,,,,,,,,,,6.900% Bonds due '07,,,,SNC,,,,,,,14320,,,,,,Transportation,,78460T,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,,,,Canada,M,,100.000,14677,No,,,295.109,295.109,,,2007-12-17,,,,,Yes,,,,,Bonds,,,,14677,,,,,,,"Local passenger transportation, nec",4119,,,,,,,,,,Foreign,,,295.109,,,,,,4Q8733,BRJNZ47,7375,,6.90,2000,,,Y,,1257695.0,,,Primary Business not Hi-Tech,4119/9511/4785,,,,,,,,,,,,,,
1029808011,Garmin Ltd,2000-03-23,,,20,,,,Mnfr navigation/comm devices,,,,Non-callable to,20.3,G37260,US,,,,,,,,,,,Notes due '20,GRMN,,,,,,,,,,,Market,Market,,,,Manufacturing,,G37260,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,,,,United States,M,,Market,14692,No,,,20,20,,,2020-03-23,,,,,No,,,,,Notes,B3Z5T14,,,14692,,,,,,,"Search, detection, and navigation equipment",3812,,,,,,,,,,Kansas,,,20,,,,,,G37260,B3Z5T14,3812,,Mark,2000,,,Y,1303302.0,1257656.0,,,"Defense Related|Search,Detection,Navigation",3812,,,,,,,,,,,,,,
1029816011,Mark-Lynn Foods Inc,2000-03-16,,,13.1,,,,"Produce,whl foodservice items",,,,Non-callable to,11.4,57034C,US,,,,,,,,,,,Notes due '11,,,,,,,,,,,,Market,Market,,,,Manufacturing,,57034C,,,,,,,,,,,,NONE,NONE,,,NR,,,,U.S. Private,,,,United States,M,,Market,14685,No,,,13.1,13.1,,,2011-06-16,,,,,No,,,,,Notes,,,,14685,,,,,,,"Food preparations, nec",2099,,,,,,,,,,Georgia,,,13.1,,,,,,57034C,,2099,,Mark,2000,,,Y,1303303.0,1257657.0,,,Primary Business not Hi-Tech,2099/2033/2035/2087/5149,,,,,,,,,,,,,,
1029831014,HSS,2000-03-14,,,35,,,,"Own,op TV broadcasting station",,,,,,40468H,US,,,,,,,,,,,Preferred Shs,,,,,,,,,,,,,,,,,Radio/TV/Telecom,,40468H,,,,,,,,,2000-03-14,,2000-03-14,NONE,NONE,,,NR,,,,U.S. Private,,,,France,,,,,Yes,,,,35,,,,,,,,No,,,,,Preferred Shs,,,,,,,,,,,Television broadcasting stations,4833,,,None,,,,,,,Foreign,,,35,,,,,,40468H,,4833,,,2000,,,Y,1106416.0,1104715.0,,,Primary Business not Hi-Tech,4833/5999,,,,,,,,,,,,,,
